Heart Rate (BPM),Blood Oxygen Level (%),Step Count,Sleep Duration (hours),Activity Level,Stress Level
79.90461,98.45356,2228.3582,7.283261,Highly_Active,4.0
96.64796,98.09013,4719.132,6.2969832,Seddentary,4.0
67.665115,100.0,13555.794,5.0783362,Sedentary,7.0
69.9117,99.72977,1856.8868,5.63875,Highly Active,5.0
82.95484,98.79253,3859.523,6.3663635,Sedentary,1.0
113.14345,99.72106,4111.9775,8.126281,Highly_Active,3.0
84.54553,99.936775,12518.455,2.5326443,Highly Active,7.0
62.358036,98.70868,7889.1943,6.977713,Sedentary,7.0
64.17182,99.22193,10614.395,8.968596,Seddentary,7.0
67.673904,99.49029,8275.154,5.27785,Sedentary,4.0
47.70627,99.39871,6287.023,7.6221623,Highly Active,7.0
72.60997,97.97436,994.2459,7.5070667,Sedentary,4.0
75.11199,99.63123,12526.201,9.322017,Highly Active,1.0
75.69084,95.88393,6542.586,6.8520947,Highly_Active,3.0
75.220604,98.31739,8455.201,7.555278,Highly_Active,10.0
80.17955,97.84158,10559.17,8.097936,Active,6.0
60.24072,99.50596,2614.712,7.42588,Actve,7.0
71.41596,96.62441,2614.712,5.1606355,Actve,9.0
63.861073,96.92765,5455.3696,5.407088,Seddentary,10.0
92.31984,96.34201,2938.6077,6.900997,Seddentary,6.0
64.72202,99.294464,2093.9084,7.801254,Seddentary,5.0
95.18408,94.60144,10498.836,7.0072107,Highly_Active,7.0
77.04463,96.17523,9809.347,4.94563,Seddentary,3.0
75.220604,93.98362,12478.181,6.1320004,Highly_Active,5.0
76.24917,97.84158,8351.114,4.41939,Sedentary,3.0
62.216007,98.06746,2614.991,7.3819013,Actve,3.0
81.090294,100.0,2772.0933,6.505463,Seddentary,2.0
68.55102,100.0,5252.3823,7.290251,Highly Active,3.0
79.764145,95.20815,12637.977,6.505463,Highly Active,10.0
84.058815,97.2433,2975.674,6.657588,Active,6.0
103.60655,98.84498,10165.215,6.478119,Actve,10.0
82.06316,97.35109,2553.8833,5.7042594,Seddentary,3.0
89.34938,96.34163,2892.9856,3.432699,Highly_Active,9.0
84.907936,94.48865,9770.621,7.2178407,Active,4.0
71.62521,95.77732,7944.945,7.921344,Highly_Active,8.0
85.18658,100.0,1634.376,5.174021,Highly Active,9.0
73.13582,100.0,12282.1045,5.1594014,Actve,4.0
68.80627,100.0,10747.147,6.0238166,Highly Active,2.0
58.652294,97.84158,11176.277,9.114117,Seddentary,4.0
84.79085,96.04122,4448.7876,6.074844,Sedentary,2.0
66.47762,98.9403,2789.1445,5.351301,Actve,7.0
84.426735,99.108345,13269.665,5.9008784,Active,7.0
75.07031,99.32157,6210.7427,7.3684053,Active,3.0
70.73719,97.68038,18713.451,3.4653382,Sedentary,4.0
62.046375,97.43336,2049.585,6.1522627,Active,7.0
94.51182,98.969574,25999.846,5.9782863,Sedentary,7.0
69.11039,96.30621,3337.4277,6.337817,Highly_Active,10.0
98.79874,100.0,3396.9216,5.45651,Actve,7.0
62.726826,95.846756,1910.1671,4.503695,Seddentary,3.0
97.61511,95.63738,23471.924,7.898411,Highly_Active,3.0
76.25912,97.20308,283.6706,3.7424664,Seddentary,5.0
87.91095,99.1085,4488.6353,8.847117,Highly_Active,10.0
55.49179,100.0,3184.223,7.0216913,Highly_Active,1.0
55.41964,98.915825,1214.3373,7.521837,Actve,3.0
78.87005,96.77934,8743.852,6.5947175,Highly_Active,9.0
59.791916,97.68641,16001.548,8.267454,Active,8.0
94.93482,97.10733,1954.01,7.3044295,Sedentary,4.0
80.460075,100.0,4819.2793,8.457151,Actve,4.0
65.33735,98.41904,6042.8,7.76899,Actve,3.0
61.199394,100.0,3465.6873,8.176781,Seddentary,7.0
70.67199,99.53815,3465.6873,5.4278474,Actve,10.0
66.48257,97.457726,4332.985,5.929012,Highly Active,8.0
82.42936,97.74316,28431.885,6.5241375,Seddentary,8.0
73.84888,98.16358,2448.9395,6.505193,Sedentary,5.0
92.52564,97.883026,532.4797,7.362932,Actve,1.0
84.48331,99.52665,5989.1235,5.375459,Sedentary,9.0
61.995304,98.84603,12134.7,6.4906225,Highly_Active,6.0
68.61668,96.90495,3441.6396,7.4406204,Seddentary,9.0
62.032333,97.84158,1432.8193,3.6268332,Highly Active,3.0
62.045765,98.417305,9382.291,8.085099,Highly Active,10.0
48.07081,96.06679,2211.4675,9.567494,Seddentary,5.0
89.118744,99.238785,10279.753,5.126953,Active,10.0
94.3848,95.88917,2129.7302,8.719501,Sedentary,9.0
60.18665,97.84158,5703.8545,6.839906,Highly Active,7.0
58.676277,97.89021,15304.6455,5.171734,Sedentary,3.0
83.41392,98.12677,1602.5212,7.7416177,Sedentary,8.0
62.709373,96.31639,12030.648,9.409472,Seddentary,7.0
94.11113,97.75971,2159.2869,5.895353,Sedentary,5.0
64.24883,97.79337,7565.3696,4.9005466,Highly Active,5.0
42.923733,97.97835,1955.3385,3.1480772,Actve,9.0
73.046074,100.0,851.7677,6.282949,Sedentary,7.0
66.11528,96.885414,7634.9937,6.74487,Highly Active,9.0
77.2093,98.4379,6325.1455,9.221385,Sedentary,7.0
69.76632,95.378784,3593.109,9.290752,Highly Active,5.0
83.648125,97.84158,261.6048,5.505325,Seddentary,8.0
81.3469,97.35745,4514.2236,7.7114472,Highly Active,6.0
75.220604,100.0,1126.9883,4.7736273,Active,3.0
77.86158,95.48194,3118.2332,6.6094046,Highly_Active,5.0
74.990654,99.439705,6176.573,6.305062,Sedentary,2.0
54.040302,100.0,19618.723,5.185799,Actve,10.0
80.83918,100.0,5012.217,6.319494,Seddentary,9.0
85.97935,99.33625,1516.5045,7.764674,Sedentary,2.0
80.23477,96.40314,20460.797,8.144584,Actve,6.0
71.97736,95.5641,183.76073,6.2825727,Highly_Active,5.0
83.855156,94.229065,7206.6104,6.369409,Seddentary,5.0
78.549355,100.0,2130.4004,3.7409608,Highly Active,2.0
85.65162,99.73621,9917.568,6.9107943,Actve,2.0
73.68633,99.28207,2816.134,6.1017656,Seddentary,5.0
53.589622,93.23664,3919.4548,6.3644314,Highly_Active,1.0
72.31849,99.25818,10300.426,5.7778955,Active,3.0
60.770008,98.40054,15967.038,5.0766463,Highly_Active,3.0
68.045586,98.66024,1410.9883,5.1899056,Highly Active,2.0
76.29799,97.16318,2459.7466,5.484973,Seddentary,8.0
89.85085,98.32748,30.339088,4.5098653,Seddentary,7.0
84.9901,95.90538,13593.436,6.93714,Active,4.0
78.13226,98.15409,20579.203,7.340695,Active,6.0
93.72187,95.451164,2294.1414,6.293375,Sedentary,4.0
75.71062,97.84158,3397.8687,6.7650795,Highly_Active,5.0
78.03575,99.69305,3922.0293,6.1557484,Highly Active,6.0
69.31295,99.45172,3690.4858,8.213478,Actve,7.0
58.958473,94.98403,3493.148,6.5810814,Highly_Active,9.0
83.35384,98.17847,4522.1704,6.9164925,Sedentary,10.0
51.47855,99.44742,1168.8611,7.70538,Sedentary,1.0
61.03121,99.52765,415.87253,6.4641986,Sedentary,8.0
77.66275,100.0,8999.482,8.58968,Seddentary,9.0
62.265137,96.07355,13121.394,5.5030103,Seddentary,5.0
75.26683,97.391266,11632.225,9.089081,Highly_Active,6.0
77.21062,98.866844,6896.232,6.204882,Seddentary,3.0
66.59575,98.33713,24273.883,5.5210724,Highly_Active,3.0
75.82747,99.71182,10.810126,4.146817,Highly_Active,8.0
75.62687,94.29836,2694.9275,7.807298,Highly_Active,4.0
57.89124,97.344,2597.6091,5.9517784,Seddentary,2.0
83.198425,97.35892,3011.9592,6.7153587,Actve,8.0
44.53713,99.56557,11265.701,6.891873,Highly_Active,2.0
103.17646,100.0,3031.616,5.7684703,Seddentary,3.0
83.01121,98.649055,5241.8564,8.110098,Actve,8.0
90.317406,100.0,6662.3345,7.1823177,Highly Active,10.0
84.9255,97.872375,13067.641,5.222483,Highly_Active,10.0
74.35794,96.769905,6697.266,4.483793,Sedentary,4.0
75.220604,100.0,3361.0168,7.671869,Active,8.0
74.63141,97.65842,8306.189,6.138381,Sedentary,7.0
87.541756,96.513855,5072.979,7.546858,Highly_Active,2.0
62.660107,100.0,5261.402,6.1255608,Actve,10.0
75.220604,96.562294,2857.3835,6.81822,Seddentary,9.0
47.84712,99.1051,11.261682,7.708131,Actve,7.0
75.220604,100.0,3078.7324,4.2481813,Highly_Active,5.0
62.11999,98.0066,2523.9568,9.029148,Highly_Active,1.0
100.205246,100.0,740.161,7.0634446,Active,7.0
54.938396,98.83631,1550.0818,3.4339576,Highly_Active,2.0
80.9783,94.9336,27702.834,6.505463,Sedentary,3.0
98.91709,99.89918,2297.749,7.9829993,Sedentary,6.0
75.220604,100.0,5110.9736,6.505463,Highly_Active,2.0
97.821754,99.03406,5579.18,8.593647,Highly_Active,9.0
100.04927,97.35056,5747.3423,5.54183,Highly_Active,4.0
75.84272,98.619644,339.39328,6.3046503,Highly Active,8.0
82.12659,96.97511,10332.375,10.016671,Actve,9.0
77.9239,100.0,9174.284,7.2813215,Highly Active,3.0
82.211525,98.56226,26464.549,8.125851,Seddentary,5.0
81.32696,98.76409,1429.319,7.7252736,Highly Active,1.0
100.76092,97.753006,5648.78,4.4213505,Sedentary,8.0
79.3767,100.0,11401.424,6.9486,Sedentary,10.0
60.693424,96.24808,929.48987,6.810742,Sedentary,9.0
83.93756,100.0,10910.241,8.278729,Highly_Active,5.0
75.220604,98.15709,2202.623,8.751385,Seddentary,8.0
62.67069,98.52359,2307.759,8.434668,Highly_Active,10.0
62.057167,96.184425,20379.166,5.790384,Actve,1.0
75.220604,100.0,2636.8486,4.3443756,Sedentary,7.0
67.004456,98.98804,6143.4863,7.2495856,Highly_Active,4.0
68.796265,99.642586,4059.8914,6.366985,Active,4.0
68.07794,96.950554,569.6801,4.922363,Actve,7.0
78.676956,100.0,21038.012,5.455605,Highly Active,1.0
91.548485,96.84778,1683.1428,6.4115243,Actve,2.0
85.02954,99.89402,2180.9028,6.887253,Seddentary,4.0
68.06604,97.29598,3315.2322,5.6659794,Seddentary,2.0
95.07099,95.671646,4831.564,6.476152,Actve,8.0
88.0414,97.84158,1090.7312,6.3905983,Highly_Active,5.0
89.88696,95.75779,6958.5664,6.91227,Highly Active,10.0
89.39892,97.93279,5060.952,5.036171,Sedentary,10.0
67.281166,100.0,2526.8928,5.452805,Sedentary,1.0
61.202198,100.0,8258.418,8.522899,Highly_Active,7.0
69.92365,100.0,5051.981,6.1114078,Highly_Active,7.0
89.85907,97.55792,12858.131,7.2146726,Highly Active,9.0
57.301876,97.86061,13536.72,4.672981,Highly_Active,10.0
55.273407,98.56763,27421.605,8.281614,Highly_Active,3.0
75.220604,94.74623,487.9701,8.227377,Highly Active,1.0
56.158634,96.88803,3636.459,6.9483414,Sedentary,9.0
63.16367,96.83307,4873.328,5.5790215,Actve,3.0
76.867424,96.253334,1864.2744,4.345589,Highly Active,7.0
57.72788,97.33571,17860.484,9.911488,Seddentary,4.0
84.92922,95.17325,645.7925,5.8917947,Seddentary,10.0
75.67604,98.20551,3916.5103,4.3494463,Seddentary,3.0
44.356937,94.840805,1433.6084,5.6049914,Sedentary,8.0
74.722145,96.81696,8022.9834,7.0989437,Actve,4.0
77.12298,94.643684,8545.277,4.62887,Highly Active,6.0
103.74755,100.0,14418.242,5.614408,Highly_Active,10.0
78.63048,100.0,3681.2263,4.338586,Sedentary,5.0
48.46095,96.931114,10445.019,8.664829,Sedentary,1.0
78.4439,96.28729,5583.032,6.505463,Sedentary,4.0
77.616135,99.32064,11709.287,4.3215027,Highly_Active,7.0
75.220604,96.763435,624.7185,5.149868,Actve,2.0
114.5542,95.59285,4358.138,5.5322447,Sedentary,4.0
66.95144,94.539444,1142.2507,6.5345564,Seddentary,1.0
65.21064,95.50994,10936.394,5.132671,Seddentary,1.0
75.220604,100.0,1159.6667,5.9522862,Highly Active,1.0
102.38345,100.0,56.651215,5.544018,Highly Active,2.0
85.06569,96.99297,18567.355,4.345057,Actve,4.0
69.860374,98.917366,4639.661,5.1273117,Highly Active,5.0
89.772896,100.0,29487.588,5.342583,Active,8.0
101.90787,95.412834,4223.11,4.67101,Sedentary,6.0
63.468163,98.47834,6254.733,4.3347745,Seddentary,6.0
59.9897,94.472595,9542.84,5.6072373,Active,2.0
75.837944,97.58078,2307.2944,7.796952,Actve,5.0
79.51723,99.55996,997.8548,6.2781096,Highly_Active,7.0
95.76085,100.0,7574.961,1.7254351,Actve,8.0
67.968445,99.290276,5003.2676,8.015162,Sedentary,1.0
81.02818,93.502396,12273.205,5.4604754,Highly_Active,2.0
98.353485,95.78393,322.81183,8.656923,Highly Active,7.0
78.35968,97.50532,5508.669,7.710112,Active,4.0
69.07173,98.524925,1438.4656,6.0400157,Highly Active,3.0
83.552956,98.37008,6723.846,6.207442,Highly_Active,3.0
70.04455,96.598976,10002.653,4.7886567,Active,9.0
80.06432,100.0,2136.2686,7.477271,Sedentary,3.0
72.20387,98.13669,4601.605,6.505463,Actve,7.0
72.83492,95.739105,3815.5547,5.4096165,Actve,6.0
68.957275,96.82536,9841.789,5.5955453,Sedentary,10.0
66.3944,100.0,6411.7217,9.460378,Actve,5.0
89.90976,97.84158,900.4629,6.6294694,Actve,8.0
77.84965,99.86101,26329.582,4.21395,Seddentary,3.0
94.10708,98.638756,17039.828,4.454215,Highly_Active,4.0
41.244156,96.017555,6051.203,9.056409,Highly Active,6.0
67.202896,97.84932,10519.071,6.505463,Highly_Active,7.0
63.88968,96.68964,141.20818,4.924611,Sedentary,6.0
71.19079,97.76797,1575.0706,7.005943,Highly Active,9.0
59.520035,96.158134,10222.994,5.2517686,Actve,3.0
50.890938,99.1041,785.81885,3.6198778,Highly Active,2.0
85.08382,96.47143,305.66428,5.9817505,Sedentary,8.0
66.10192,96.66632,6694.6123,6.486912,Highly Active,6.0
83.334885,98.89198,243.89247,4.149326,Sedentary,4.0
57.32537,100.0,1415.7887,4.614666,Sedentary,3.0
50.459873,95.904366,583.5337,4.9973965,Seddentary,2.0
78.61838,96.63227,5349.0684,6.193496,Seddentary,6.0
84.49025,98.116516,7909.296,6.6930137,Highly_Active,2.0
65.76668,97.043434,1417.4629,4.3356843,Seddentary,5.0
75.220604,93.596725,4427.7583,5.626868,Highly Active,8.0
93.73909,100.0,142.641,5.79396,Active,5.0
74.14158,95.88754,2151.9595,3.8935835,Highly_Active,1.0
60.02811,98.649376,1385.7799,6.8372087,Seddentary,3.0
52.54361,99.50345,1270.354,7.3952317,Seddentary,2.0
64.67373,95.80066,1784.4263,6.9678736,Highly Active,3.0
69.08518,98.563805,11455.652,4.5175104,Seddentary,5.0
86.44291,99.304054,20935.295,7.396926,Highly_Active,3.0
74.7496,93.917946,8570.474,6.348116,Sedentary,6.0
72.96767,97.63553,524.9924,7.9737535,Seddentary,8.0
61.26959,98.810356,6925.1133,7.2174006,Seddentary,3.0
75.220604,99.92858,9272.849,6.9681945,Sedentary,2.0
89.6473,94.510574,824.5932,6.076937,Sedentary,4.0
88.45049,98.20072,2440.1814,7.934232,Seddentary,9.0
74.0872,99.85718,3914.9822,4.784829,Active,8.0
274.2969,98.64793,2604.7944,4.6041694,Highly Active,1.0
40.0,99.48308,5113.3037,10.613025,Sedentary,4.0
78.036705,99.44499,982.2423,3.5861762,Seddentary,5.0
103.84322,96.201164,4118.35,4.713006,Actve,2.0
66.294655,99.86163,9250.897,6.505463,Active,5.0
60.21593,99.502144,4325.411,4.0593796,Highly Active,5.0
72.864296,97.019005,4325.411,7.604699,Active,3.0
62.078426,97.86083,11340.397,8.340239,Sedentary,3.0
61.138027,99.6495,3510.698,8.519181,Highly_Active,6.0
78.97512,100.0,3874.8215,6.505463,Sedentary,10.0
87.36748,97.63933,3098.0652,4.7406015,Highly Active,10.0
79.11084,98.78102,2394.7869,5.1283903,Seddentary,2.0
57.805393,100.0,6448.207,8.397665,Sedentary,6.0
64.96184,96.97856,1456.1235,3.7011504,Actve,3.0
79.81616,100.0,10264.327,6.505463,Actve,4.0
84.86105,96.26065,4600.4004,4.088058,Seddentary,4.0
71.87974,97.65681,15054.308,6.357244,Actve,8.0
61.6003,99.526405,19565.654,5.565566,Actve,7.0
86.61632,100.0,3379.8972,5.835379,Highly_Active,10.0
102.18709,98.422264,1210.674,8.51224,Active,6.0
91.8571,94.3159,4926.061,5.6914644,Active,1.0
75.220604,97.60987,2207.3086,8.0642185,Actve,6.0
65.67921,97.54931,3892.2615,5.4204364,Actve,5.0
90.47097,97.745415,3317.4392,6.8932066,Actve,9.0
94.325935,100.0,4190.8706,6.3090653,Actve,9.0
67.693146,95.76556,4831.9775,4.4405494,Sedentary,10.0
62.615505,97.84158,6911.2915,4.4745126,Seddentary,6.0
60.583397,97.66313,26.748829,6.1060295,Sedentary,9.0
73.63489,97.54867,2073.956,5.9094515,Highly Active,2.0
52.414593,96.16486,1306.4513,7.514917,Highly Active,8.0
100.34194,97.84158,8675.91,3.7173162,Seddentary,6.0
55.74338,97.229095,12500.185,5.2569366,Seddentary,7.0
81.32735,96.66782,9056.171,7.1457562,Actve,6.0
41.05358,97.02228,25728.65,6.1262517,Seddentary,6.0
105.67888,96.84134,562.7598,4.3178535,Actve,9.0
93.74156,96.07803,4375.205,7.040127,Highly_Active,9.0
51.09307,96.43974,16074.153,7.7730703,Sedentary,2.0
79.57568,97.84158,2690.2593,5.0033426,Highly Active,6.0
71.376686,100.0,11347.638,7.9502263,Active,2.0
77.325325,98.385284,5774.6113,5.605694,Sedentary,1.0
84.52975,97.78689,26896.393,5.9655504,Highly Active,5.0
62.99133,100.0,3245.6125,5.700935,Highly_Active,7.0
74.195786,98.54019,3778.985,8.021161,Active,2.0
47.85739,99.22903,1252.2666,6.255359,Active,8.0
76.24778,98.34092,1217.4755,7.65964,Seddentary,6.0
44.11435,100.0,13813.085,5.7717266,Highly_Active,4.0
94.58692,100.0,3661.411,7.038808,Sedentary,7.0
53.02764,100.0,6781.669,4.868829,Seddentary,8.0
79.41479,91.81809,9767.409,8.001758,Active,5.0
87.42943,96.794,4036.8042,6.039996,Sedentary,4.0
102.96225,96.9057,21521.004,8.373779,Highly_Active,6.0
101.6002,100.0,19483.982,6.421504,Active,9.0
95.90854,97.19566,7978.6284,6.6435227,Highly Active,7.0
74.75941,97.35274,37385.38,9.929749,Active,1.0
91.734825,97.039536,18.564075,6.505463,Active,6.0
79.13928,97.355095,65.07043,6.7917576,Actve,8.0
80.41788,97.95541,489.46423,4.671226,Highly Active,6.0
65.69674,99.141914,20117.059,5.367119,Highly Active,9.0
101.12243,97.8044,6499.1553,7.6780834,Highly Active,6.0
62.95695,97.72063,18390.686,6.001304,Seddentary,3.0
58.943924,97.04021,951.52527,6.18937,Seddentary,8.0
81.114685,98.467094,227.50809,4.876811,Active,3.0
48.119125,94.25737,5485.828,7.1075473,Highly Active,4.0
76.7634,94.54064,1348.465,6.6563053,Actve,5.0
99.51948,97.84158,13754.489,7.5693274,Active,9.0
81.2263,99.2387,3818.033,8.356924,Highly_Active,4.0
75.47429,94.65903,10301.647,7.1730537,Highly Active,8.0
62.400135,99.911835,5086.0425,4.740721,Highly Active,6.0
52.465904,98.23204,5265.3843,4.232014,Seddentary,6.0
87.95338,95.8092,8016.516,7.5961857,Highly Active,7.0
75.41985,99.019554,2860.5354,6.6801777,Actve,5.0
84.367935,96.126495,20810.58,9.126892,Highly Active,10.0
42.117542,98.02298,3580.5657,6.537373,Actve,4.0
85.97989,96.966324,3552.9778,3.9089124,Active,8.0
104.78669,99.98271,8603.174,6.505463,Seddentary,10.0
95.11959,99.63515,7079.055,5.374689,Highly Active,2.0
79.44989,100.0,38278.117,9.1119795,Active,10.0
59.332912,100.0,13290.619,8.253256,Highly Active,4.0
76.82695,99.47297,2344.304,5.6958766,Highly Active,1.0
77.31132,98.58334,749.6099,6.209456,Sedentary,9.0
257.82968,94.31637,789.25903,4.4563165,Seddentary,6.0
68.711205,98.065506,3141.628,4.404548,Seddentary,6.0
106.478485,97.84158,4539.7065,8.178301,Seddentary,1.0
60.51416,95.46577,4539.7065,7.9113317,Highly_Active,1.0
75.220604,99.540085,13650.005,6.0859528,Active,10.0
83.41662,95.62055,31921.701,9.264643,Active,8.0
107.71363,98.936386,3678.212,7.1515555,Sedentary,2.0
70.48433,97.61559,3678.212,6.505463,Actve,1.0
48.01711,97.61831,6427.1255,6.8263707,Actve,6.0
42.951256,97.29099,5724.02,4.907379,Actve,1.0
112.80162,98.98832,662.5835,7.916496,Sedentary,5.0
46.359856,97.362114,855.4951,7.9279113,Seddentary,6.0
76.139656,97.13092,15372.173,6.8609324,Actve,5.0
52.311127,98.78264,7880.1006,4.8225183,Actve,4.0
63.16911,97.834625,7948.9917,8.133779,Seddentary,9.0
65.27617,95.70806,11803.543,6.505463,Highly_Active,1.0
45.67072,97.80859,615.2547,5.3391843,Active,2.0
93.28548,95.405594,3758.7493,7.3704023,Highly Active,5.0
81.46137,97.99939,1982.8044,5.887573,Highly Active,2.0
68.59429,100.0,7568.2944,5.015348,Seddentary,2.0
66.37726,96.12308,1693.9204,8.576199,Active,8.0
91.32739,99.685555,8246.427,8.2001295,Highly_Active,7.0
76.3498,99.22976,3436.0227,8.099679,Seddentary,8.0
106.285065,94.928825,4051.3027,6.9981437,Sedentary,1.0
68.285645,98.206856,11926.732,6.5522437,Actve,5.0
81.38369,100.0,2995.7686,9.106936,Highly Active,6.0
56.52887,96.806206,2075.6396,8.652935,Active,1.0
68.50128,96.72349,13292.207,6.3735905,Actve,5.0
90.56264,96.32802,8095.153,10.5669155,Seddentary,6.0
92.68228,98.4933,3621.376,6.3123465,Sedentary,5.0
75.220604,94.75855,4831.912,7.0782,Highly Active,10.0
81.6759,95.60379,2992.4514,8.585718,Seddentary,2.0
93.536415,96.255486,5608.3857,7.0573616,Active,4.0
84.35831,94.20188,1045.1528,6.1035438,Seddentary,4.0
68.804596,94.6802,15352.48,7.072553,Sedentary,6.0
52.28877,96.20185,5652.808,6.492118,Sedentary,10.0
71.528046,97.31267,3405.993,3.30419,Sedentary,9.0
57.820633,100.0,5933.782,8.005077,Sedentary,2.0
90.81891,100.0,1230.4196,5.5663905,Seddentary,4.0
91.67028,98.90388,572.06104,4.774133,Actve,1.0
59.767117,100.0,5560.4653,8.307408,Highly Active,1.0
91.68218,97.85895,511.73453,7.0672708,Highly Active,7.0
57.29543,99.61946,7569.5884,6.505463,Highly_Active,3.0
96.669426,97.17055,11274.524,6.3105006,Actve,5.0
72.57505,99.29181,31177.6,6.836432,Active,10.0
81.881485,96.712746,10264.757,6.048916,Active,6.0
96.74039,94.24922,25581.402,5.207941,Active,10.0
83.95341,97.43681,157.02846,7.5279984,Actve,3.0
72.996155,100.0,5728.5547,6.856897,Seddentary,6.0
88.12001,94.45351,1260.0581,9.082271,Highly Active,8.0
60.488083,95.95895,1968.5173,3.146519,Seddentary,7.0
46.06509,98.48216,9283.917,8.26822,Highly Active,1.0
92.190414,99.163536,2040.2007,5.9181337,Highly Active,2.0
55.31026,99.9071,2040.2007,5.775511,Active,3.0
88.82776,100.0,3254.7805,7.376686,Sedentary,8.0
77.11849,97.985855,608.4798,5.16768,Highly_Active,7.0
74.78254,95.5055,1108.8186,5.825633,Active,4.0
60.82489,99.94085,1108.4622,7.391774,Sedentary,2.0
68.2457,96.26883,1793.7952,5.6973534,Highly Active,9.0
75.20406,96.071236,14319.424,5.441411,Highly_Active,3.0
77.97859,100.0,2449.2527,5.438181,Seddentary,8.0
61.454273,97.352615,2240.1648,7.0263085,Sedentary,3.0
86.154335,98.50903,942.6314,4.6930475,Seddentary,1.0
87.10762,99.86314,113.65395,7.6335087,Seddentary,3.0
